 Title="FLOW5 data"
 Variables="X","Y","P","U","V"
 Zone N=         441, E=         800, F=FEPOINT, ET=TRIANGLE
   0.200000       0.600000       -50.4057      -0.992383E-01   0.229368    
   0.200000       0.650000       -51.0804      -0.100172       0.255775    
   0.200000       0.700000       -51.7551      -0.934391E-01   0.274599    
   0.200000       0.750000       -52.6354      -0.738990E-01   0.279985    
   0.200000       0.800000       -53.5157      -0.310301E-01   0.260648    
   0.200000       0.850000       -53.8537       0.670996E-01   0.210356    
   0.200000       0.900000       -54.1916       0.244264       0.131496    
   0.200000       0.950000       -52.9445       0.552030       0.416534E-01
   0.200000        1.00000       -51.6974        1.00000       0.000000E+00
   0.250000       0.000000E+00   -48.8522       0.271633E-22  -0.227341E-23
   0.250000       0.500000E-01   -48.7744      -0.143327E-01   0.266982E-02
   0.250000       0.100000       -48.6960      -0.276660E-01   0.963604E-02
   0.250000       0.150000       -48.6817      -0.400639E-01   0.200594E-01
   0.250000       0.200000       -48.6625      -0.517713E-01   0.334412E-01
   0.250000       0.250000       -48.7030      -0.631380E-01   0.496603E-01
   0.250000       0.300000       -48.7497      -0.742941E-01   0.684612E-01
   0.250000       0.350000       -48.8551      -0.854437E-01   0.898483E-01
   0.250000       0.400000       -48.9891      -0.963036E-01   0.113379    
   0.250000       0.450000       -49.1764      -0.106725       0.138861    
   0.250000       0.500000       -49.4343      -0.115684       0.165119    
   0.250000       0.550000       -49.7202      -0.122316       0.191370    
   0.250000       0.600000       -50.1442      -0.124345       0.214975    
   0.250000       0.650000       -50.5100      -0.119544       0.234143    
   0.250000       0.700000       -51.1846      -0.102292       0.242652    
   0.250000       0.750000       -51.4986      -0.656230E-01   0.237730    
   0.250000       0.800000       -52.3789       0.409041E-02   0.210205    
   0.250000       0.850000       -52.3414       0.128433       0.160593    
   0.250000       0.900000       -52.6793       0.326111       0.962679E-01
   0.250000       0.950000       -52.1826       0.620345       0.290568E-01
   0.250000        1.00000       -50.9354        1.00000       0.000000E+00
   0.300000       0.000000E+00   -48.8288       0.000000E+00   0.992546E-23
   0.300000       0.500000E-01   -48.7510      -0.192060E-01   0.248448E-02
   0.300000       0.100000       -48.6732      -0.362453E-01   0.903824E-02
   0.300000       0.150000       -48.6589      -0.516619E-01   0.188470E-01
   0.300000       0.200000       -48.6447      -0.660849E-01   0.311913E-01
   0.300000       0.250000       -48.6851      -0.799731E-01   0.460024E-01
   0.300000       0.300000       -48.7256      -0.935155E-01   0.629533E-01
   0.300000       0.350000       -48.8310      -0.106810       0.820230E-01
   0.300000       0.400000       -48.9364      -0.119461       0.102709    
   0.300000       0.450000       -49.1237      -0.130940       0.124648    
   0.300000       0.500000       -49.3111      -0.139995       0.146762    
   0.300000       0.550000       -49.5969      -0.144923       0.167824    
   0.300000       0.600000       -49.8828      -0.143070       0.185646    
   0.300000       0.650000       -50.2485      -0.130348       0.197491    
   0.300000       0.700000       -50.6142      -0.101715       0.199630    
   0.300000       0.750000       -50.9281      -0.471221E-01   0.188185    
   0.300000       0.800000       -51.2421       0.423975E-01   0.160369    
   0.300000       0.850000       -51.2046       0.184272       0.117313    
   0.300000       0.900000       -51.1671       0.389148       0.671121E-01
   0.300000       0.950000       -50.6703       0.662132       0.214805E-01
   0.300000        1.00000       -50.1735        1.00000       0.000000E+00
   0.350000       0.000000E+00   -48.7201       0.000000E+00   0.195710E-22
   0.350000       0.500000E-01   -48.6739      -0.237311E-01   0.211954E-02
   0.350000       0.100000       -48.5962      -0.439267E-01   0.758044E-02
   0.350000       0.150000       -48.5895      -0.619325E-01   0.158303E-01
   0.350000       0.200000       -48.5752      -0.785753E-01   0.260381E-01
   0.350000       0.250000       -48.5991      -0.945255E-01   0.382419E-01
   0.350000       0.300000       -48.6396      -0.109936       0.520334E-01
   0.350000       0.350000       -48.6991      -0.124868       0.674558E-01
   0.350000       0.400000       -48.8045      -0.138716       0.839008E-01
   0.350000       0.450000       -48.9055      -0.150725       0.101154    
   0.350000       0.500000       -49.0929      -0.159180       0.117977    
   0.350000       0.550000       -49.2333      -0.162009       0.133602    
   0.350000       0.600000       -49.5192      -0.155718       0.145667    
   0.350000       0.650000       -49.6744      -0.135924       0.152598    
   0.350000       0.700000       -50.0401      -0.964440E-01   0.151018    
   0.350000       0.750000       -50.1412      -0.290030E-01   0.139261    
   0.350000       0.800000       -50.4552       0.752052E-01   0.115885    
   0.350000       0.850000       -50.3960       0.227164       0.824519E-01
   0.350000       0.900000       -50.3584       0.432540       0.462912E-01
   0.350000       0.950000       -50.0868       0.692827       0.142971E-01
   0.350000        1.00000       -49.5900        1.00000       0.000000E+00
   0.400000       0.000000E+00   -48.6115       0.000000E+00  -0.188961E-22
   0.400000       0.500000E-01   -48.5653      -0.271464E-01   0.151434E-02
   0.400000       0.100000       -48.5191      -0.499363E-01   0.545228E-02
   0.400000       0.150000       -48.5124      -0.698887E-01   0.113993E-01
   0.400000       0.200000       -48.5058      -0.882636E-01   0.186905E-01
   0.400000       0.250000       -48.5296      -0.105700       0.273559E-01
   0.400000       0.300000       -48.5535      -0.122496       0.370957E-01
   0.400000       0.350000       -48.6130      -0.138510       0.479061E-01
   0.400000       0.400000       -48.6725      -0.153155       0.593484E-01
   0.400000       0.450000       -48.7736      -0.165236       0.711690E-01
   0.400000       0.500000       -48.8747      -0.172987       0.825486E-01
   0.400000       0.550000       -49.0151      -0.173544       0.926751E-01
   0.400000       0.600000       -49.1555      -0.163525       0.100193    
   0.400000       0.650000       -49.3108      -0.137496       0.103527    
   0.400000       0.700000       -49.4660      -0.900737E-01   0.101088    
   0.400000       0.750000       -49.5671      -0.130625E-01   0.915318E-01
   0.400000       0.800000       -49.6682       0.100426       0.747728E-01
   0.400000       0.850000       -49.6090       0.257645       0.522418E-01
   0.400000       0.900000       -49.5498       0.462708       0.285551E-01
   0.400000       0.950000       -49.2782       0.712474       0.836886E-02
   0.400000        1.00000       -49.0066        1.00000       0.000000E+00
   0.450000       0.000000E+00   -48.4536       0.000000E+00  -0.703608E-23
   0.450000       0.500000E-01   -48.4550      -0.294422E-01   0.797926E-03
   0.450000       0.100000       -48.4088      -0.537468E-01   0.278730E-02
   0.450000       0.150000       -48.4129      -0.749957E-01   0.597938E-02
   0.450000       0.200000       -48.4063      -0.943799E-01   0.972648E-02
   0.450000       0.250000       -48.4104      -0.112772       0.142790E-01
   0.450000       0.300000       -48.4343      -0.130344       0.192745E-01
   0.450000       0.350000       -48.4414      -0.147039       0.249256E-01
   0.450000       0.400000       -48.5009      -0.162031       0.307468E-01
   0.450000       0.450000       -48.5106      -0.174143       0.368817E-01
   0.450000       0.500000       -48.6116      -0.181194       0.425925E-01
   0.450000       0.550000       -48.6245      -0.180341       0.477493E-01
   0.450000       0.600000       -48.7650      -0.167614       0.513350E-01
   0.450000       0.650000       -48.7798      -0.137913       0.528087E-01
   0.450000       0.700000       -48.9350      -0.853500E-01   0.511709E-01
   0.450000       0.750000       -48.9317      -0.295307E-02   0.459233E-01
   0.450000       0.800000       -49.0328       0.115534       0.374223E-01
   0.450000       0.850000       -49.0063       0.275787       0.257416E-01
   0.450000       0.900000       -48.9471       0.479359       0.144259E-01
   0.450000       0.950000       -48.9332       0.723823       0.401297E-02
   0.450000        1.00000       -48.6616        1.00000       0.000000E+00
   0.500000       0.000000E+00   -48.2957       0.000000E+00  -0.299654E-22
   0.500000       0.500000E-01   -48.2971      -0.301687E-01   0.126501E-04
   0.500000       0.100000       -48.2984      -0.550938E-01  -0.198095E-04
   0.500000       0.150000       -48.3026      -0.767155E-01   0.904675E-04
   0.500000       0.200000       -48.3067      -0.965031E-01   0.678599E-04
   0.500000       0.250000       -48.3109      -0.115184       0.140099E-03
   0.500000       0.300000       -48.3150      -0.133090       0.150502E-03
   0.500000       0.350000       -48.3222      -0.149978       0.293496E-03
   0.500000       0.400000       -48.3293      -0.165181       0.352386E-03
   0.500000       0.450000       -48.3390      -0.177211       0.569627E-03
   0.500000       0.500000       -48.3486      -0.184114       0.721993E-03
   0.500000       0.550000       -48.3615      -0.182617       0.982325E-03
   0.500000       0.600000       -48.3744      -0.169076       0.111904E-02
   0.500000       0.650000       -48.3892      -0.138046       0.129469E-02
   0.500000       0.700000       -48.4041      -0.837618E-01   0.125812E-02
   0.500000       0.750000       -48.4007       0.448122E-03   0.111382E-02
   0.500000       0.800000       -48.3974       0.120949       0.116703E-02
   0.500000       0.850000       -48.3709       0.281954       0.664595E-03
   0.500000       0.900000       -48.3443       0.485677       0.896281E-03
   0.500000       0.950000       -48.3305       0.727493       0.238432E-03
   0.500000        1.00000       -48.3166        1.00000       0.000000E+00
   0.550000       0.000000E+00   -48.1390       0.000000E+00   0.120994E-22
   0.550000       0.500000E-01   -48.1876      -0.294539E-01  -0.794708E-03
   0.550000       0.100000       -48.1890      -0.537540E-01  -0.294570E-02
   0.550000       0.150000       -48.2029      -0.750191E-01  -0.584933E-02
   0.550000       0.200000       -48.2071      -0.944306E-01  -0.970502E-02
   0.550000       0.250000       -48.1903      -0.112867      -0.140606E-01
   0.550000       0.300000       -48.1945      -0.130500      -0.191086E-01
   0.550000       0.350000       -48.1480      -0.147265      -0.244225E-01
   0.550000       0.400000       -48.1551      -0.162342      -0.302138E-01
   0.550000       0.450000       -48.0749      -0.174514      -0.358359E-01
   0.550000       0.500000       -48.0846      -0.181602      -0.413257E-01
   0.550000       0.550000       -47.9760      -0.180724      -0.458790E-01
   0.550000       0.600000       -47.9889      -0.167906      -0.493112E-01
   0.550000       0.650000       -47.8492      -0.138171      -0.504008E-01
   0.550000       0.700000       -47.8640      -0.853705E-01  -0.486406E-01
   0.550000       0.750000       -47.7419      -0.270010E-02  -0.437319E-01
   0.550000       0.800000       -47.7386       0.116047      -0.346782E-01
   0.550000       0.850000       -47.7640       0.276468      -0.241531E-01
   0.550000       0.900000       -47.7374       0.480171      -0.119116E-01
   0.550000       0.950000       -47.9800       0.724317      -0.340264E-02
   0.550000        1.00000       -47.9661        1.00000       0.000000E+00
   0.600000       0.000000E+00   -47.9823       0.000000E+00   0.232983E-22
   0.600000       0.500000E-01   -48.0309      -0.272398E-01  -0.149370E-02
   0.600000       0.100000       -48.0795      -0.499793E-01  -0.549307E-02
   0.600000       0.150000       -48.0934      -0.699541E-01  -0.112663E-01
   0.600000       0.200000       -48.1074      -0.883590E-01  -0.186159E-01
   0.600000       0.250000       -48.0906      -0.105861      -0.271727E-01
   0.600000       0.300000       -48.0739      -0.122767      -0.369164E-01
   0.600000       0.350000       -48.0274      -0.138894      -0.474935E-01
   0.600000       0.400000       -47.9810      -0.153727      -0.588724E-01
   0.600000       0.450000       -47.9008      -0.165978      -0.702911E-01
   0.600000       0.500000       -47.8206      -0.173892      -0.814540E-01
   0.600000       0.550000       -47.7120      -0.174583      -0.910455E-01
   0.600000       0.600000       -47.6033      -0.164449      -0.984991E-01
   0.600000       0.650000       -47.4637      -0.138324      -0.101480    
   0.600000       0.700000       -47.3240      -0.900042E-01  -0.988099E-01
   0.600000       0.750000       -47.2019      -0.121768E-01  -0.896005E-01
   0.600000       0.800000       -47.0798       0.102108      -0.727686E-01
   0.600000       0.850000       -47.1051       0.258966      -0.510122E-01
   0.600000       0.900000       -47.1305       0.464203      -0.267072E-01
   0.600000       0.950000       -47.3731       0.713299      -0.780009E-02
   0.600000        1.00000       -47.6156        1.00000       0.000000E+00
   0.650000       0.000000E+00   -47.8771       0.000000E+00  -0.653821E-23
   0.650000       0.500000E-01   -47.9564      -0.237489E-01  -0.211551E-02
   0.650000       0.100000       -48.0050      -0.439191E-01  -0.769938E-02
   0.650000       0.150000       -48.0228      -0.619676E-01  -0.157815E-01
   0.650000       0.200000       -48.0367      -0.786879E-01  -0.261012E-01
   0.650000       0.250000       -48.0010      -0.947418E-01  -0.381829E-01
   0.650000       0.300000       -47.9843      -0.110308      -0.520649E-01
   0.650000       0.350000       -47.8904      -0.125416      -0.672614E-01
   0.650000       0.400000       -47.8439      -0.139511      -0.838230E-01
   0.650000       0.450000       -47.6726      -0.151777      -0.100680    
   0.650000       0.500000       -47.5924      -0.160460      -0.117500    
   0.650000       0.550000       -47.3361      -0.163363      -0.132501    
   0.650000       0.600000       -47.2274      -0.156927      -0.144710    
   0.650000       0.650000       -46.8803      -0.136643      -0.150886    
   0.650000       0.700000       -46.7407      -0.960473E-01  -0.148620    
   0.650000       0.750000       -46.4867      -0.271560E-01  -0.137022    
   0.650000       0.800000       -46.3646       0.782891E-01  -0.114404    
   0.650000       0.850000       -46.2907       0.229154      -0.821044E-01
   0.650000       0.900000       -46.3160       0.434147      -0.434519E-01
   0.650000       0.950000       -46.7757       0.694190      -0.134072E-01
   0.650000        1.00000       -47.0183        1.00000       0.000000E+00
   0.700000       0.000000E+00   -47.7719       0.000000E+00   0.257138E-22
   0.700000       0.500000E-01   -47.8512      -0.193479E-01  -0.246576E-02
   0.700000       0.100000       -47.9305      -0.362656E-01  -0.905920E-02
   0.700000       0.150000       -47.9483      -0.516962E-01  -0.188320E-01
   0.700000       0.200000       -47.9661      -0.661733E-01  -0.312409E-01
   0.700000       0.250000       -47.9304      -0.801357E-01  -0.460126E-01
   0.700000       0.300000       -47.8947      -0.938673E-01  -0.630211E-01
   0.700000       0.350000       -47.8008      -0.107333      -0.819920E-01
   0.700000       0.400000       -47.7068      -0.120331      -0.102809    
   0.700000       0.450000       -47.5355      -0.132101      -0.124529    
   0.700000       0.500000       -47.3642      -0.141492      -0.146595    
   0.700000       0.550000       -47.1079      -0.146502      -0.167224    
   0.700000       0.600000       -46.8515      -0.144623      -0.185154    
   0.700000       0.650000       -46.5044      -0.131534      -0.196233    
   0.700000       0.700000       -46.1573      -0.101588      -0.197741    
   0.700000       0.750000       -45.9034      -0.467948E-01  -0.186117    
   0.700000       0.800000       -45.6494       0.439642E-01  -0.161147    
   0.700000       0.850000       -45.5755       0.182291      -0.118851    
   0.700000       0.900000       -45.5016       0.388517      -0.641710E-01
   0.700000       0.950000       -45.9613       0.663687      -0.201506E-01
   0.700000        1.00000       -46.4209        1.00000       0.000000E+00
   0.750000       0.000000E+00   -47.7555       0.000000E+00  -0.166324E-23
   0.750000       0.500000E-01   -47.8337      -0.143118E-01  -0.265330E-02
   0.750000       0.100000       -47.9130      -0.275972E-01  -0.962761E-02
   0.750000       0.150000       -47.9287      -0.400399E-01  -0.201175E-01
   0.750000       0.200000       -47.9464      -0.518543E-01  -0.335676E-01
   0.750000       0.250000       -47.9022      -0.633212E-01  -0.497604E-01
   0.750000       0.300000       -47.8665      -0.746585E-01  -0.687015E-01
   0.750000       0.350000       -47.7403      -0.860190E-01  -0.900342E-01
   0.750000       0.400000       -47.6464      -0.972107E-01  -0.113898    
   0.750000       0.450000       -47.3964      -0.107975      -0.139198    
   0.750000       0.500000       -47.2251      -0.117341      -0.165619    
   0.750000       0.550000       -46.8368      -0.124172      -0.191443    
   0.750000       0.600000       -46.5804      -0.126284      -0.215684    
   0.750000       0.650000       -45.9770      -0.120951      -0.233458    
   0.750000       0.700000       -45.6299      -0.102362      -0.241969    
   0.750000       0.750000       -44.9088      -0.635810E-01  -0.235914    
   0.750000       0.800000       -44.6548       0.833688E-02  -0.213883    
   0.750000       0.850000       -43.7347       0.129954      -0.164938    
   0.750000       0.900000       -43.6608       0.327021      -0.874852E-01
   0.750000       0.950000       -44.7858       0.620378      -0.262640E-01
   0.750000        1.00000       -45.2455        1.00000       0.000000E+00
   0.800000       0.000000E+00   -47.7392       0.000000E+00   0.429842E-22
   0.800000       0.500000E-01   -47.8173      -0.945701E-02  -0.245595E-02
   0.800000       0.100000       -47.8955      -0.189012E-01  -0.904994E-02
   0.800000       0.150000       -47.9111      -0.280947E-01  -0.192653E-01
   0.800000       0.200000       -47.9268      -0.369193E-01  -0.324638E-01
   0.800000       0.250000       -47.8826      -0.454678E-01  -0.487152E-01
   0.800000       0.300000       -47.8384      -0.540536E-01  -0.678646E-01
   0.800000       0.350000       -47.7121      -0.627030E-01  -0.899220E-01
   0.800000       0.400000       -47.5859      -0.715505E-01  -0.114784    
   0.800000       0.450000       -47.3359      -0.803253E-01  -0.141985    
   0.800000       0.500000       -47.0859      -0.888516E-01  -0.170963    
   0.800000       0.550000       -46.6976      -0.964124E-01  -0.200780    
   0.800000       0.600000       -46.3093      -0.101979      -0.230812    
   0.800000       0.650000       -45.7059      -0.103870      -0.255843    
   0.800000       0.700000       -45.1024      -0.972948E-01  -0.273844    
   0.800000       0.750000       -44.3814      -0.760400E-01  -0.277331    
   0.800000       0.800000       -43.6603      -0.282769E-01  -0.264568    
   0.800000       0.850000       -42.7402       0.713984E-01  -0.215512    
   0.800000       0.900000       -41.8201       0.259252      -0.121601    
   0.800000       0.950000       -42.9450       0.564418      -0.373398E-01
   0.800000        1.00000       -44.0700        1.00000       0.000000E+00
   0.850000       0.000000E+00   -47.8069       0.000000E+00   0.196613E-22
   0.850000       0.500000E-01   -47.8479      -0.497251E-02  -0.202773E-02
   0.850000       0.100000       -47.9261      -0.110705E-01  -0.738298E-02
   0.850000       0.150000       -47.9501      -0.170625E-01  -0.162035E-01
   0.850000       0.200000       -47.9658      -0.228725E-01  -0.278963E-01
   0.850000       0.250000       -47.9372      -0.284700E-01  -0.425265E-01
   0.850000       0.300000       -47.8930      -0.340932E-01  -0.601555E-01
   0.850000       0.350000       -47.7670      -0.398901E-01  -0.806028E-01
   0.850000       0.400000       -47.6408      -0.459245E-01  -0.104144    
   0.850000       0.450000       -47.3662      -0.522213E-01  -0.130310    
   0.850000       0.500000       -47.1162      -0.587143E-01  -0.159282    
   0.850000       0.550000       -46.6242      -0.654086E-01  -0.190184    
   0.850000       0.600000       -46.2359      -0.715866E-01  -0.223923    
   0.850000       0.650000       -45.2501      -0.772177E-01  -0.254740    
   0.850000       0.700000       -44.6466      -0.787845E-01  -0.281543    
   0.850000       0.750000       -43.2139      -0.730675E-01  -0.298861    
   0.850000       0.800000       -42.4928      -0.499419E-01  -0.303667    
   0.850000       0.850000       -40.2051       0.112134E-01  -0.265859    
   0.850000       0.900000       -39.2850       0.161213      -0.167346    
   0.850000       0.950000       -40.8920       0.472910      -0.583078E-01
   0.850000        1.00000       -42.0170        1.00000       0.000000E+00
   0.900000       0.000000E+00   -47.8746       0.000000E+00   0.400579E-23
   0.900000       0.500000E-01   -47.9156      -0.182038E-02  -0.125244E-02
   0.900000       0.100000       -47.9567      -0.487785E-02  -0.480347E-02
   0.900000       0.150000       -47.9807      -0.795602E-02  -0.112558E-01
   0.900000       0.200000       -48.0047      -0.109943E-01  -0.200560E-01
   0.900000       0.250000       -47.9761      -0.137967E-01  -0.314974E-01
   0.900000       0.300000       -47.9475      -0.167033E-01  -0.453365E-01
   0.900000       0.350000       -47.8216      -0.195956E-01  -0.618256E-01
   0.900000       0.400000       -47.6956      -0.228040E-01  -0.807687E-01
   0.900000       0.450000       -47.4210      -0.260795E-01  -0.102586    
   0.900000       0.500000       -47.1464      -0.299255E-01  -0.126950    
   0.900000       0.550000       -46.6545      -0.338858E-01  -0.154515    
   0.900000       0.600000       -46.1626      -0.381263E-01  -0.185323    
   0.900000       0.650000       -45.1767      -0.414722E-01  -0.217623    
   0.900000       0.700000       -44.1908      -0.449037E-01  -0.247554    
   0.900000       0.750000       -42.7581      -0.471430E-01  -0.278851    
   0.900000       0.800000       -41.3254      -0.517744E-01  -0.310315    
   0.900000       0.850000       -39.0377      -0.465945E-01  -0.297583    
   0.900000       0.900000       -36.7499       0.256035E-01  -0.242105    
   0.900000       0.950000       -38.3569       0.276821      -0.976846E-01
   0.900000        1.00000       -39.9639        1.00000       0.000000E+00
   0.950000       0.000000E+00   -47.9163       0.000000E+00   0.000000E+00
   0.950000       0.500000E-01   -47.9600      -0.232230E-03  -0.232230E-03
   0.950000       0.100000       -48.0011      -0.126044E-02  -0.179582E-02
   0.950000       0.150000       -48.0805      -0.214925E-02  -0.515915E-02
   0.950000       0.200000       -48.1045      -0.298271E-02  -0.101697E-01
   0.950000       0.250000       -48.1272      -0.377413E-02  -0.166301E-01
   0.950000       0.300000       -48.0986      -0.458709E-02  -0.247031E-01
   0.950000       0.350000       -48.0242      -0.542399E-02  -0.342657E-01
   0.950000       0.400000       -47.8983      -0.635665E-02  -0.455167E-01
   0.950000       0.450000       -47.6842      -0.733213E-02  -0.585171E-01
   0.950000       0.500000       -47.4097      -0.854069E-02  -0.737261E-01
   0.950000       0.550000       -46.9428      -0.100675E-01  -0.908682E-01
   0.950000       0.600000       -46.4509      -0.116351E-01  -0.111214    
   0.950000       0.650000       -45.5338      -0.127686E-01  -0.133372    
   0.950000       0.700000       -44.5479      -0.141104E-01  -0.156991    
   0.950000       0.750000       -43.1244      -0.166288E-01  -0.186686    
   0.950000       0.800000       -41.6917      -0.233343E-01  -0.239257    
   0.950000       0.850000       -35.0518      -0.431574E-01  -0.258018    
   0.950000       0.900000       -32.7640      -0.122849E-01  -0.272112    
   0.950000       0.950000       -18.3750       0.167388      -0.172096    
   0.950000        1.00000       -19.9820        1.00000       0.000000E+00
    1.00000       0.000000E+00   -47.9580       0.000000E+00   0.000000E+00
